route_id,trip_id,service_id,direction_id,shape_id
15802,2245040,2,1,186181
15802,2245041,2,0,74241
15802,2245042,2,1,186181
15802,2245043,2,0,74241
15802,2245044,2,1,186181
15802,2245045,2,0,74241
15802,2245046,2,1,186181
15802,2245048,2,0,74241
15802,2245049,2,1,186181
15802,2245051,2,0,74241
15802,2245052,2,1,186181
15802,2245054,2,0,74241
15802,2245055,2,1,186181
15802,2245056,2,0,74241
15802,2245057,2,1,186181
15200,2261537,3,0,154987
15200,2261539,3,0,186208
15200,2261540,3,0,186208
15200,2261541,3,0,186208
15200,2261542,3,0,186208
15200,2261543,3,0,186208
15200,2261544,3,0,186208
15200,2261546,3,0,186208
15200,2261547,3,0,186208
15200,2261548,3,0,186208
15200,2261549,3,0,186208
15200,2261550,3,0,186208
15200,2261551,3,0,186208
15200,2261552,3,0,186208
15200,2261553,3,0,154987
15200,2261555,3,0,154987
15200,2261557,3,0,154987
15200,2261559,3,0,154987
15200,2261561,3,0,154987
15200,2261563,3,0,154987
15200,2261565,3,0,186208
15801,2262775,1,1,84352
15801,2262776,1,0,186183
15801,2262777,1,1,84352
15801,2262778,1,1,84352
15801,2262779,1,0,186183
15178,2263442,3,0,186182
15178,2263443,3,1,186186
15178,2263444,3,0,186182
15178,2263445,3,1,186186
15178,2263446,3,0,186182
15178,2263447,3,1,186186
15178,2263449,3,0,186182
15178,2263450,3,1,186186
15178,2263452,3,0,186182
15178,2263453,3,1,186186
15178,2263454,3,0,186182
15178,2263455,3,1,186186
15178,2263456,3,0,186182
15178,2263457,3,1,186186
15178,2263458,3,0,186182
15178,2263459,3,1,186186
15178,2263461,3,0,186182
15178,2263462,3,1,186186
15145,2264656,12,0,186099
15145,2264657,12,1,74292
15145,2264658,12,0,186099
15145,2264659,12,1,74292
15145,2264660,12,0,186099
15145,2264661,12,1,74292
15145,2264662,12,0,186099
15145,2264663,12,1,74292
15145,2264664,12,0,186099
15145,2264665,12,1,74292
15142,2264667,12,1,81698
15142,2264668,12,0,81742
15142,2264669,12,1,81698
15142,2264670,12,0,81742
15142,2264671,12,1,81698
15142,2264672,12,0,81742
15142,2264673,12,1,81698
15142,2264674,12,0,81742
15142,2264675,12,1,81698
15142,2264676,12,0,81742
15142,2264677,12,1,81698
15142,2264678,12,0,81742
15142,2264680,12,1,81698
15142,2264681,12,0,81742
15142,2264682,12,1,81698
15142,2264683,12,0,81742
15142,2264684,12,1,81698
15142,2264685,12,0,81742
15142,2264686,12,1,81698
15142,2264687,12,0,81742
15142,2264688,12,1,81698
15142,2264689,12,0,81742
15176,2272894,2,0,186204
15176,2272895,2,1,186409
15176,2272896,2,0,186205
15176,2272897,2,1,185858
15176,2272898,2,0,186204
15176,2272899,2,1,186409
15176,2272900,2,0,186204
15176,2272901,2,1,186409
15176,2272902,2,0,186204
15176,2272903,2,1,186409
15176,2272904,2,0,186204
15176,2272905,2,1,186409
15176,2272906,2,0,186205
15176,2272907,2,1,185858
15176,2272908,2,0,186204
15176,2272909,2,1,186409
15176,2272910,2,0,186204
15176,2272911,2,1,186409
15176,2272912,2,0,186204
15176,2272913,2,1,186410
15176,2272914,2,0,186205
15176,2272915,2,1,185941
15176,2272916,2,0,186204
15176,2272917,2,1,186410
15176,2272918,2,0,186204
15176,2272919,2,1,186409
15176,2272920,2,0,186204
15176,2272921,2,1,186409
15176,2272924,2,0,186204
15176,2272925,2,1,186409
15176,2272926,2,0,186204
15176,2272927,2,1,186409
15176,2272928,2,0,186204
15176,2272929,2,1,186409
15176,2272931,2,0,186204
15176,2272932,2,1,186409
15176,2272933,2,0,186204
15176,2272934,2,1,186409
15176,2272935,2,0,186204
15176,2272936,2,1,186409
15176,2272937,2,0,186204
15176,2272938,2,1,186409
15176,2272939,2,0,186361
15176,2272940,2,1,186409
15176,2272941,2,0,186204
15176,2272942,2,1,186409
15176,2272943,2,0,186204
15176,2272944,2,1,186409
15176,2272945,2,0,186204
15176,2272946,2,1,186409
15176,2272947,2,0,186204
15176,2272948,2,1,186409
15176,2272949,2,0,186204
15176,2272950,2,1,186409
15176,2272951,2,0,186361
15176,2272952,2,1,186409
15176,2272953,2,0,186361
15176,2272954,2,1,186409
15176,2272955,2,0,186205
15176,2272956,2,1,185858
15176,2272957,2,0,186204
15176,2272958,2,1,186409
15176,2272959,2,0,186204
15176,2272960,2,1,186409
15176,2272962,2,0,186204
15176,2272963,2,1,186409
15176,2272964,2,0,186204
15176,2272965,2,1,186409
15176,2272967,2,0,186204
15176,2272968,2,1,186409
15176,2272969,2,0,186204
15176,2272970,2,1,186409
15176,2272971,2,0,186204
15176,2272972,2,1,186409
15176,2272973,2,0,186205
15176,2272974,2,1,185858
15176,2272975,2,0,186204
15176,2272976,2,1,186409
15176,2272978,2,0,186204
15176,2272979,2,1,186409
15176,2272980,2,0,186204
15176,2272981,2,1,186409
15176,2272982,2,0,186204
15176,2272983,2,1,186409
15486,2321289,6,0,74261
15486,2321291,6,0,74261
15486,2321292,6,1,186102
15486,2321294,6,0,74261
15486,2321295,6,1,186102
15486,2321297,6,0,74261
15486,2321298,6,1,186102
15486,2321300,6,1,186102
15486,2321302,6,0,74261
15170,2330114,2,0,186095
15170,2330115,2,1,74257
15170,2330116,2,0,186095
15170,2330117,2,1,74257
15170,2330119,2,0,186095
15170,2330120,2,1,74257
15170,2330121,2,0,186095
15170,2330122,2,1,74257
15170,2330123,2,0,186095
15170,2330124,2,1,74257
15170,2330126,2,0,186095
15170,2330127,2,1,74257
15170,2330129,2,0,186095
15170,2330130,2,1,74257
15170,2330131,2,0,186095
15170,2330132,2,1,74257
15170,2330134,2,0,186095
15170,2330135,2,1,74257
15170,2330137,2,0,186095
15170,2330138,2,1,74257
15170,2330139,2,0,186095
15170,2330140,2,1,74257
15170,2330142,2,0,186095
15170,2330143,2,1,74257
15170,2330145,2,0,186095
15170,2330146,2,1,74257
15170,2330149,2,0,186095
15170,2330150,2,1,74257
15170,2330151,2,0,186095
15170,2330152,2,1,74257
15170,2330154,2,0,186095
15170,2330155,2,1,74257
15170,2330156,2,0,186095
15170,2330157,2,1,74257
15170,2330158,2,0,186095
15170,2330159,2,1,74257
15170,2330161,2,0,186095
15170,2330162,2,1,74257
15170,2330164,2,0,186095
15170,2330165,2,1,74257
15170,2330167,2,0,186095
15170,2330168,2,1,74257
15170,2330170,2,0,186095
15170,2330171,2,1,74257
15170,2330173,2,0,186095
15170,2330174,2,1,74257
15170,2330176,2,0,186095
15170,2330177,2,1,74257
15170,2330179,2,0,186095
15170,2330180,2,1,74257
15170,2330182,2,0,186095
15170,2330183,2,1,74257
15170,2330185,2,0,186095
15170,2330186,2,1,74257
15170,2330188,2,0,186095
15170,2330189,2,1,74257
15170,2330191,2,0,186095
15170,2330192,2,1,74257
15170,2330194,2,0,186095
15170,2330195,2,1,74257
15170,2330197,2,0,186095
15170,2330198,2,1,74257
15170,2330200,2,0,186095
15170,2330201,2,1,74257
15170,2330203,2,0,186095
15170,2330204,2,1,74257
15170,2330205,2,0,186095
15170,2330206,2,1,74257
15170,2330209,2,0,186095
15170,2330210,2,1,74257
15170,2330212,2,0,186095
15170,2330213,2,1,74257
15170,2330215,2,0,186095
15170,2330216,2,1,74257
15170,2330218,2,0,186095
15170,2330219,2,1,74257
15170,2330220,2,0,186095
15170,2330223,2,0,186095
22693,2335428,2,0,127682
22693,2335430,2,0,127682
22693,2335432,2,0,127682
22693,2335434,2,0,154181
22693,2335436,2,0,127682
22693,2335437,4,1,127683
22693,2335438,4,0,127682
22693,2335439,4,1,127683
22693,2335440,4,0,127682
22693,2335441,4,1,127683
22693,2335445,2,1,127683
15187,2336301,3,1,154174
15187,2336302,3,0,186093
15187,2336303,3,1,74258
15187,2336304,3,0,186093
15187,2336305,3,1,74258
15187,2336306,3,0,186093
15187,2336307,3,1,74258
15187,2336308,3,0,186093
15187,2336309,3,1,74258
15187,2336311,3,0,186093
15187,2336312,3,1,74258
15187,2336314,3,0,186093
15187,2336315,3,1,74258
15187,2336317,3,0,186093
15187,2336318,3,1,74258
15187,2336320,3,0,186093
15187,2336321,3,1,74258
15187,2336323,3,0,186093
15187,2336324,3,1,74258
15187,2336325,3,0,186093
15187,2336326,3,1,74258
15187,2336327,3,0,186093
15187,2336328,3,1,74258
15187,2336330,3,0,186093
15187,2336331,3,1,74258
15187,2336332,3,0,186093
15187,2336333,3,1,74258
15187,2336335,3,0,186093
15187,2336336,3,1,74258
15187,2336338,3,0,186093
15187,2336339,3,1,74258
15187,2336340,3,0,186093
15187,2336341,3,1,74258
15187,2336342,3,0,186093
15187,2336343,3,1,74258
15187,2336344,3,0,186093
15187,2336345,3,1,74258
15187,2336346,3,0,186093
15187,2336347,3,1,74258
15187,2336349,3,0,186093
15187,2336350,3,1,74258
15187,2336351,3,0,186093
15187,2336352,3,1,74258
15187,2336353,3,0,186093
15187,2336354,3,1,74258
15187,2336356,3,0,186093
15187,2336357,3,1,74258
15187,2336359,3,0,186093
15187,2336360,3,1,74258
15187,2336361,3,0,186093
15187,2336362,3,1,74258
15187,2336363,3,0,186093
15187,2336364,3,1,74258
15187,2336366,3,0,186093
15187,2336367,3,1,74258
15187,2336369,3,0,186093
15187,2336370,3,1,74258
15187,2336371,3,0,186093
15187,2336372,3,1,74258
15187,2336374,3,0,186093
15187,2336375,3,1,74258
15187,2336377,3,0,186093
15187,2336378,3,1,74258
15187,2336379,3,0,186093
15187,2336380,3,1,74258
15187,2336381,3,0,186093
15187,2336382,3,1,74258
15187,2336383,3,0,186093
15187,2336384,3,1,74258
15187,2336386,3,0,186093
15187,2336387,3,1,74258
15187,2336389,3,0,186093
15187,2336390,3,1,74258
15187,2336391,3,0,186093
15187,2336392,3,1,74258
15187,2336394,3,0,186093
15187,2336395,3,1,74258
15187,2336397,3,0,186093
15187,2336398,3,1,74258
15187,2336399,3,0,186093
15187,2336400,3,1,74258
15187,2336401,3,0,186093
15187,2336402,3,1,74258
15187,2336404,3,0,186093
15187,2336405,3,1,74258
15187,2336406,3,0,186093
15187,2336407,3,1,74258
15187,2336409,3,0,186093
15187,2336410,3,1,74258
15187,2336413,3,0,186093
15187,2336414,3,1,74258
15187,2336415,3,0,186093
15187,2336416,3,1,74258
15187,2336417,3,0,186093
15187,2336418,3,1,74258
23905,2336790,3,1,75366
23905,2336791,3,0,186180
23905,2336792,3,1,75366
23905,2336793,3,0,186180
23905,2336795,3,1,75366
23905,2336796,3,0,186180
23905,2336798,3,1,75366
23905,2336801,3,0,186096
23905,2336803,3,0,186180
23904,2337587,3,0,154196
23904,2337588,3,1,186362
23904,2337590,3,1,186363
23904,2337591,3,0,154187
23904,2337592,3,1,186363
23904,2337593,3,0,154187
23904,2337594,3,1,186363
23904,2337595,3,0,154187
23904,2337596,3,0,154187
23904,2337597,3,1,186363
23904,2337601,3,0,154187
23904,2337602,3,1,186363
22529,2338579,7,0,186190
15192,2338864,2,0,186357
15192,2338865,2,1,185859
15192,2338866,2,0,186357
15192,2338867,2,1,185859
15192,2338868,2,0,186357
15192,2338869,2,1,185859
15192,2338871,2,0,186357
15192,2338872,2,1,185859
15192,2338873,2,0,186357
15192,2338874,2,1,185859
15192,2338875,2,0,186357
15192,2338876,2,1,185859
15192,2338877,2,0,186357
15192,2338878,2,1,185859
15192,2338879,2,0,186357
15192,2338880,2,1,185859
15192,2338881,2,0,186357
15192,2338882,2,1,185859
15192,2338883,2,0,186357
15192,2338884,2,1,185859
15192,2338885,2,0,186357
15192,2338886,2,1,185859
15192,2338887,2,0,186357
15192,2338888,2,1,185859
15192,2338889,2,0,186357
15192,2338890,2,1,185859
15192,2338891,2,0,186357
15192,2338892,2,1,185859
15192,2338893,2,0,186357
15192,2338894,2,1,185859
15192,2338895,2,0,186357
15192,2338896,2,1,185859
15192,2338897,2,0,186357
15192,2338898,2,1,185859
15192,2338900,2,0,186357
15192,2338901,2,1,185859
15192,2338902,2,0,186357
15192,2338903,2,1,185859
15192,2338904,2,0,186357
15192,2338905,2,1,185859
15192,2338906,2,0,186357
15192,2338907,2,1,185859
15192,2338908,2,0,186357
15192,2338909,2,1,185859
15192,2338910,2,0,186357
15192,2338911,2,1,185859
15192,2338912,2,0,186357
15192,2338913,2,1,185859
15192,2338914,2,0,186357
15192,2338915,2,1,185859
15192,2338916,2,0,186357
15192,2338917,2,1,185859
15192,2338918,2,0,186357
15192,2338919,2,1,185859
15192,2338920,2,0,186357
15192,2338921,2,1,185859
15192,2338922,2,0,186357
15192,2338923,2,1,185859
15192,2338924,2,0,186357
15192,2338925,2,1,185859
15192,2338926,2,0,186357
15192,2338927,2,1,185859
15192,2338928,2,0,186357
15192,2338929,2,1,185859
15192,2338930,2,0,186357
15192,2338931,2,1,185859
15192,2338932,2,0,186357
15192,2338933,2,1,185859
15192,2338934,2,0,186357
15192,2338935,2,1,185859
15192,2338936,2,0,186357
15192,2338937,2,1,185859
15192,2338938,2,0,186357
15192,2338939,2,1,185859
15192,2338940,2,0,186357
15192,2338941,2,1,185859
15192,2338942,2,0,186357
15192,2338943,2,1,185859
15192,2338944,2,0,186357
15192,2338945,2,1,185859
15192,2338947,2,0,186357
15192,2338948,2,1,185859
15192,2338949,2,0,186357
15192,2338950,2,1,185859
15192,2338951,2,0,186357
15192,2338952,2,1,185859
15192,2338953,2,0,186357
15192,2338954,2,1,185859
15192,2338957,2,0,186357
15192,2338958,2,1,185859
15192,2338959,2,0,186357
15192,2338960,2,1,185859
15192,2338961,2,0,186357
15192,2338962,2,1,185859
15192,2338963,2,0,186357
15192,2338964,2,1,185859
15192,2338965,2,0,186357
15192,2338966,2,1,185859
15192,2338967,4,0,186357
15192,2338968,4,1,185859
15192,2338972,2,0,186357
15192,2338973,2,1,185859
15190,2339537,2,0,185675
15190,2339538,2,1,74202
15190,2339539,2,0,185675
15190,2339540,2,1,74202
15190,2339541,2,0,185675
15190,2339542,2,1,74202
15190,2339544,2,0,185675
15190,2339545,2,1,74202
15190,2339546,2,0,185675
15190,2339547,2,1,74202
15190,2339548,2,0,185675
15190,2339549,2,1,74202
15190,2339551,2,0,185675
15190,2339552,2,1,74202
15190,2339554,2,0,185675
15190,2339555,2,1,74202
15190,2339556,2,0,185675
15190,2339557,2,1,74202
15190,2339558,2,0,185675
15190,2339559,2,1,74202
15190,2339561,2,0,185675
15190,2339562,2,1,74202
15190,2339563,2,0,185675
15190,2339564,2,1,74202
15190,2339566,2,0,185675
15190,2339567,2,1,74202
15190,2339569,2,0,185675
15190,2339570,2,1,74202
15190,2339572,2,0,185675
15190,2339573,2,1,74202
15190,2339575,2,0,185675
15190,2339576,2,1,74202
15190,2339578,2,0,185675
15190,2339579,2,1,74202
15190,2339580,2,0,185675
15190,2339581,2,1,74202
15190,2339583,2,0,185675
15190,2339584,2,1,74202
15190,2339587,2,0,185675
15190,2339588,2,1,74202
15190,2339590,2,0,185675
15190,2339591,2,1,74202
15190,2339593,2,0,185675
15190,2339594,2,1,74202
15190,2339596,2,0,185675
15190,2339597,2,1,74202
15190,2339599,2,0,185675
15190,2339600,2,1,74202
15190,2339602,2,0,185675
15190,2339603,2,1,74202
15190,2339605,2,0,185675
15190,2339606,2,1,74202
15190,2339607,2,0,185675
15190,2339608,2,1,74202
15190,2339609,2,0,185675
15190,2339610,2,1,74202
15190,2339611,2,0,185675
15190,2339612,2,1,74202
15190,2339613,2,0,185675
15190,2339614,2,1,74202
15190,2339615,2,0,185675
15190,2339616,2,1,74202
15190,2339618,2,0,185675
15190,2339619,2,1,74202
15190,2339621,2,0,185675
15190,2339622,2,1,74202
15190,2339623,2,0,185675
15190,2339624,2,1,74202
15190,2339625,2,0,185675
15190,2339626,2,1,74202
15190,2339628,2,0,185675
15190,2339629,2,1,74202
15190,2339630,2,0,185675
15190,2339631,2,1,74202
15190,2339632,2,0,185675
15190,2339633,2,1,74202
15190,2339634,2,0,185675
15190,2339635,2,1,74202
15190,2339636,2,0,185675
15190,2339637,2,1,74202
15190,2339638,2,0,185675
15190,2339639,2,1,74202
15190,2339641,2,0,185675
15190,2339642,2,1,74202
15190,2339643,2,0,185675
15190,2339644,2,1,74202
15190,2339645,2,0,185675
15190,2339646,2,1,74202
15190,2339647,2,0,185675
15190,2339648,2,1,74202
15190,2339650,2,0,185675
15190,2339651,2,1,74202
15190,2339652,2,0,185675
15190,2339653,2,1,74202
15190,2339655,2,0,185675
15190,2339656,2,1,74202
15190,2339657,2,0,185675
15190,2339658,2,1,74202
15190,2339659,2,0,185675
15190,2339660,2,1,74202
15190,2339661,2,0,185675
15190,2339662,2,1,74202
15190,2339664,2,0,185675
15190,2339665,2,1,74202
19293,2341126,3,1,75363
19293,2341128,3,1,75363
19293,2341130,3,0,75364
19293,2341132,7,0,75364
19293,2341134,3,1,75363
15200,2341465,2,0,186208
15200,2341466,2,0,186208
15200,2341467,2,0,186208
15200,2341468,2,0,186208
15200,2341469,2,0,186208
15200,2341470,2,0,186209
15200,2341471,2,0,186209
15200,2341472,2,0,186206
15200,2341474,2,0,186209
15200,2341475,2,0,186208
15200,2341477,2,0,186208
15200,2341478,2,0,186208
15200,2341479,2,0,186208
15200,2341480,2,0,186208
15200,2341481,2,0,186208
15200,2341482,2,0,186208
15200,2341483,2,0,186208
15200,2341484,2,0,186208
15200,2341485,2,0,186208
15200,2341486,2,0,186209
15200,2341487,2,0,186208
15200,2341488,2,0,186208
15200,2341489,2,0,186208
15200,2341490,2,0,186208
15200,2341491,2,0,186208
15200,2341492,2,0,154987
15200,2341494,2,0,154987
15200,2341496,2,0,154987
15200,2341498,2,0,154987
15200,2341500,2,0,154987
15200,2341502,2,0,154987
15200,2341504,2,0,154987
15200,2341511,2,0,186209
15242,2341629,3,0,185865
15242,2341630,3,1,186212
15242,2341631,3,0,185865
15242,2341632,3,1,186212
15242,2341633,3,0,185865
15242,2341634,3,1,186212
15242,2341635,3,0,185865
15242,2341636,3,1,186212
15242,2341637,3,0,185865
15242,2341638,3,1,186212
15242,2341639,3,0,185865
15242,2341640,3,1,186212
15242,2341641,3,0,185865
15242,2341642,3,1,186212
15242,2341643,3,0,185865
15242,2341644,3,1,186212
15242,2341645,3,0,185865
15242,2341646,3,1,186212
15242,2341647,3,0,185865
15242,2341648,3,1,186212
15242,2341649,3,0,185865
15242,2341650,3,1,186212
15242,2341651,3,0,185865
15242,2341652,3,1,186212
15242,2341653,3,0,185865
15242,2341654,3,1,186212
15242,2341655,3,0,185865
15242,2341656,3,1,186212
15242,2341657,3,0,185865
15242,2341658,3,1,186212
15242,2341659,3,0,185865
15242,2341660,3,1,186212
15242,2341661,3,0,185865
15242,2341662,3,1,186212
15242,2341663,3,0,185865
15242,2341664,3,1,186212
15242,2341665,3,0,185865
15242,2341666,3,1,186212
15212,2341842,6,0,185860
15212,2341843,6,1,154152
15212,2341844,6,0,185860
15212,2341845,6,1,154152
15212,2341846,6,0,185860
15212,2341847,6,1,154152
15212,2341849,6,0,185860
15212,2341850,6,1,154152
15212,2341851,6,0,185860
15212,2341852,6,1,154152
15212,2341853,6,0,185860
15212,2341854,6,1,154152
15212,2341855,6,0,185860
15212,2341856,6,1,154152
15212,2341857,6,0,185860
15212,2341858,6,1,154152
15212,2341859,6,0,185860
15212,2341860,6,1,154152
15212,2341861,6,0,185860
15212,2341862,6,1,154152
15212,2341863,6,0,185860
15212,2341864,6,1,154152
15212,2341865,6,0,185860
15212,2341866,6,1,154152
15212,2341867,6,0,185860
15212,2341868,6,1,154152
15212,2341869,6,0,185860
15212,2341870,6,1,154152
15212,2341871,6,0,185860
15212,2341872,6,1,154152
15212,2341873,6,0,185860
15212,2341874,6,1,154152
15212,2341875,6,0,185860
15212,2341876,6,1,154152
15212,2341877,6,0,185860
15212,2341878,6,1,154152
15212,2341879,6,0,185860
15212,2341880,6,1,154152
15212,2341881,6,0,185860
15212,2341882,6,1,154152
15212,2341883,6,0,185860
15212,2341884,6,1,154152
15172,2343102,2,0,186198
15172,2343103,2,1,186196
15172,2343104,2,0,186198
15172,2343105,2,1,74191
15172,2343106,2,0,186198
15172,2343107,2,1,186196
15172,2343108,2,0,74192
15172,2343109,2,1,186196
15172,2343110,2,0,186198
15172,2343111,2,1,186196
15172,2343112,2,0,74192
15172,2343113,2,1,186196
15172,2343115,2,0,74192
15172,2343116,2,1,186196
15172,2343117,2,0,74192
15172,2343118,2,1,186196
15172,2343119,2,0,74192
15172,2343120,2,1,186196
15172,2343122,2,0,74192
15172,2343123,2,1,186196
15172,2343124,2,0,74192
15172,2343125,2,1,186196
15172,2343127,2,0,74192
15172,2343128,2,1,186196
15172,2343130,2,0,74192
15172,2343131,2,1,186196
15172,2343133,2,0,74192
15172,2343134,2,1,186196
15172,2343135,2,0,74192
15172,2343136,2,1,186196
15172,2343137,2,0,74192
15172,2343138,2,1,186196
15172,2343139,2,0,74192
15172,2343140,2,1,186196
15172,2343141,2,0,74192
15172,2343142,2,1,186196
15172,2343143,2,0,74192
15172,2343144,2,1,186196
15172,2343145,2,0,74192
15172,2343146,2,1,186196
15172,2343148,2,0,186198
15172,2343149,2,1,74191
15172,2343150,2,0,74192
15172,2343151,2,1,186196
15172,2343152,2,0,74192
15172,2343153,2,1,186196
15172,2343155,2,0,74192
15172,2343156,2,1,186196
15172,2343157,2,0,74192
15172,2343158,2,1,186196
15172,2343159,2,0,74192
15172,2343160,2,1,186196
15172,2343161,2,0,74193
15172,2343163,2,0,74192
15172,2343164,2,1,186196
15172,2343166,2,0,74193
15172,2343168,2,0,74193
15172,2343170,2,0,74192
15172,2343171,2,1,186196
15172,2343172,2,0,74193
15172,2343174,2,0,74192
15172,2343175,2,1,186196
15172,2343176,2,0,74192
15172,2343177,2,1,186196
15172,2343178,2,0,74192
15172,2343179,2,1,186196
15172,2343180,2,0,74192
15172,2343181,2,1,186196
15172,2343182,2,0,74192
15172,2343183,2,1,186196
15172,2343184,2,0,74193
15172,2343186,2,0,74193
15172,2343188,2,0,74192
15172,2343189,2,1,186196
15172,2343191,2,0,186198
15172,2343192,2,1,186196
22529,2345389,4,0,186190
15801,2364320,6,1,84352
15801,2364321,6,0,186183
15801,2364323,6,1,84352
15801,2364325,6,0,186183
15801,2364326,6,1,84352
22693,2364400,3,0,127682
22693,2364402,3,0,127682
22693,2364404,3,0,127682
22693,2364406,3,0,154181
22693,2364408,3,0,127682
22693,2364409,7,1,127683
22693,2364410,7,0,127682
22693,2364411,7,1,127683
22693,2364413,7,0,127682
22693,2364414,7,1,127683
22693,2364417,3,1,127683
15190,2366286,1,0,185675
15190,2366287,1,1,74202
15190,2366288,1,0,185675
15190,2366289,1,1,74202
15190,2366291,1,0,185675
15190,2366292,1,1,74202
15190,2366294,1,0,185675
15190,2366295,1,1,74202
15190,2366296,1,0,185675
15190,2366297,1,1,74202
15190,2366299,1,0,185675
15190,2366300,1,1,74202
15190,2366301,1,0,185675
15190,2366302,1,1,74202
15190,2366303,1,0,185675
15190,2366304,1,1,74202
15190,2366305,1,0,185675
15190,2366306,1,1,74202
15190,2366308,1,0,185675
15190,2366309,1,1,74202
15190,2366311,1,0,185675
15190,2366312,1,1,74202
15190,2366314,1,0,185675
15190,2366315,1,1,74202
15190,2366316,1,0,185675
15190,2366317,1,1,74202
15190,2366319,1,0,185675
15190,2366320,1,1,74202
15190,2366321,1,0,185675
15190,2366322,1,1,74202
15190,2366323,1,0,185675
15190,2366324,1,1,74202
15190,2366325,1,0,185675
15190,2366326,1,1,74202
15190,2366328,1,0,185675
15190,2366329,1,1,74202
15190,2366331,1,0,185675
15190,2366332,1,1,74202
15190,2366334,1,0,185675
15190,2366335,1,1,74202
15190,2366337,1,0,185675
15190,2366338,1,1,74202
15190,2366339,1,0,185675
15190,2366340,1,1,74202
15190,2366341,1,0,185675
15190,2366342,1,1,74202
15190,2366344,1,0,185675
15190,2366345,1,1,74202
15190,2366348,1,0,185675
15190,2366349,1,1,74202
15190,2366351,1,0,185675
15190,2366352,1,1,74202
15190,2366354,1,0,185675
15190,2366355,1,1,74202
15190,2366357,1,0,185675
15190,2366358,1,1,74202
15190,2366360,1,0,185675
15190,2366361,1,1,74202
15190,2366362,1,0,185675
15190,2366363,1,1,74202
15190,2366365,1,0,185675
15190,2366366,1,1,74202
15190,2366368,1,0,185675
15190,2366369,1,1,74202
15190,2366371,1,0,185675
15190,2366372,1,1,74202
15190,2366374,1,0,185675
15190,2366375,1,1,74202
15190,2366378,1,0,185675
15190,2366379,1,1,74202
15190,2366381,1,0,185675
15190,2366382,1,1,74202
15190,2366384,1,0,185675
15190,2366385,1,1,74202
15190,2366387,1,0,185675
15190,2366388,1,1,74202
15190,2366389,1,0,185675
15190,2366390,1,1,74202
15190,2366391,1,0,185675
15190,2366392,1,1,74202
15168,2367601,3,0,186184
15168,2367602,3,1,186187
15168,2367603,3,0,186121
15168,2367604,3,1,186187
15168,2367605,3,0,186184
15168,2367606,3,1,186187
15168,2367607,3,0,186184
15168,2367608,3,1,186187
15168,2367609,3,0,186184
15168,2367610,3,1,186187
15168,2367611,3,0,186184
15168,2367612,3,1,186187
15168,2367613,3,0,186184
15168,2367614,3,1,186187
15168,2367615,3,0,186184
15168,2367616,3,1,186187
15168,2367617,3,0,186184
15168,2367618,3,1,186187
15168,2367619,3,0,186184
15168,2367620,3,1,186187
15168,2367622,3,0,186184
15168,2367623,3,1,186187
15168,2367625,3,0,186184
15168,2367626,3,1,186187
15168,2367629,3,0,186184
15168,2367630,3,1,186187
15168,2367631,3,0,186184
15168,2367632,3,1,186187
15168,2367634,3,0,186184
15168,2367635,3,1,186187
15168,2367636,3,0,186184
15168,2367637,3,1,186187
15168,2367639,3,0,186184
15168,2367640,3,1,186187
15168,2367641,3,0,186184
15168,2367642,3,1,186187
15168,2367644,3,0,186184
15168,2367645,3,1,186187
15168,2367646,3,0,186184
15168,2367647,3,1,186187
15168,2367648,3,0,186184
15168,2367649,3,1,186187
15168,2367650,3,0,186184
15168,2367651,3,1,186187
15800,2368084,3,0,186131
15800,2368085,3,1,185872
15800,2368086,3,0,186131
15800,2368087,3,1,185872
15800,2368088,3,0,186131
15800,2368089,3,1,185872
15800,2368090,3,0,186131
15800,2368091,3,1,185872
15800,2368092,3,0,186131
15800,2368093,3,1,185872
15800,2368094,3,0,186131
15800,2368095,3,1,185872
15800,2368096,3,0,186131
15800,2368097,3,1,185872
15800,2368098,3,0,186131
15800,2368099,3,1,185872
15800,2368100,3,0,186131
15800,2368101,3,1,185872
15800,2368102,3,0,186131
15800,2368103,3,1,186199
15800,2368106,3,0,186131
15800,2368107,3,1,185872
15800,2368108,3,0,186131
15800,2368109,3,1,185872
15800,2368110,3,0,186131
15800,2368111,3,1,185872
15800,2368112,3,0,186131
15800,2368113,3,1,185872
15800,2368114,3,0,186131
15800,2368115,3,1,185872
15800,2368116,3,0,186131
15800,2368117,3,1,185872
15800,2368118,3,0,186131
15800,2368119,3,1,185872
15800,2368120,3,0,186131
15800,2368121,3,1,185872
15800,2368122,3,0,186131
15800,2368123,3,1,186199
15800,2368124,3,0,186131
15800,2368125,3,1,186199
15213,2369949,6,0,74185
15213,2369950,6,1,186346
15213,2369951,6,0,74185
15213,2369952,6,1,186346
15213,2369953,6,0,74185
15213,2369954,6,1,186346
15213,2369955,6,0,74185
15213,2369956,6,1,186346
15213,2369958,6,0,74185
15213,2369959,6,1,186346
15213,2369960,6,0,74185
15213,2369961,6,1,186346
15213,2369962,6,0,74185
15213,2369963,6,1,186346
15213,2369966,6,0,74185
15213,2369967,6,1,186346
15213,2369968,6,0,74185
15213,2369969,6,1,186346
15213,2369970,6,0,74185
15213,2369971,6,1,186346
15213,2369972,6,0,74185
15213,2369973,6,1,186346
15213,2369974,6,0,74185
15213,2369975,6,1,186346
15213,2369976,6,0,74185
15213,2369977,6,1,186346
15213,2369978,6,0,74185
